company_id,company_name,sector,year,operating_cash_flow,investing_cash_flow,financing_cash_flow,borrowings,borrowing_change,capital_allocation_pattern
ABB,Abbott India Ltd,Industrials,2012.0,101.0,-59.0,-42.0,0.0,,Reinvestment + Deleveraging
ABB,Abbott India Ltd,Industrials,2014.0,155.0,-144.0,-42.0,0.0,0.0,Reinvestment + Deleveraging
ABB,Abbott India Ltd,Industrials,2015.0,215.0,-187.0,-58.0,0.0,0.0,Reinvestment + Deleveraging
ABB,Abbott India Ltd,Industrials,2016.0,249.0,-77.0,-80.0,0.0,0.0,Reinvestment + Deleveraging
ABB,Abbott India Ltd,Industrials,2017.0,307.0,-155.0,-90.0,0.0,0.0,Reinvestment + Deleveraging
ABB,Abbott India Ltd,Industrials,2018.0,153.0,-215.0,-102.0,0.0,0.0,Reinvestment + Deleveraging
ABB,Abbott India Ltd,Industrials,2019.0,499.0,-257.0,-143.0,0.0,0.0,Reinvestment + Deleveraging
ABB,Abbott India Ltd,Industrials,2020.0,626.0,-401.0,-217.0,175.0,175.0,Reinvestment + Deleveraging
ABB,Abbott India Ltd,Industrials,2021.0,727.0,-72.0,-582.0,153.0,-22.0,Reinvestment + Deleveraging
ABB,Abbott India Ltd,Industrials,2022.0,948.0,-396.0,-637.0,152.0,-1.0,Reinvestment + Deleveraging
ABB,Abbott India Ltd,Industrials,2023.0,893.0,-148.0,-639.0,113.0,-39.0,Reinvestment + Deleveraging
ABB,Abbott India Ltd,Industrials,2024.0,1213.0,-416.0,-745.0,60.0,-53.0,Reinvestment + Deleveraging
ADANIENSOL,Adani Energy Solutions Ltd,Energy,2014.0,0.0,0.0,0.0,0.0,,Mixed
ADANIENSOL,Adani Energy Solutions Ltd,Energy,2015.0,-35.0,-1864.0,1902.0,9701.0,9701.0,Financing Supported
ADANIENSOL,Adani Energy Solutions Ltd,Energy,2016.0,1544.0,-816.0,-722.0,8585.0,-1116.0,Reinvestment + Deleveraging
ADANIENSOL,Adani Energy Solutions Ltd,Energy,2017.0,2189.0,-1730.0,-455.0,8975.0,390.0,Reinvestment + Deleveraging
ADANIENSOL,Adani Energy Solutions Ltd,Energy,2018.0,2198.0,-3192.0,1589.0,10428.0,1453.0,Growth + External Financing
ADANIENSOL,Adani Energy Solutions Ltd,Energy,2019.0,2591.0,-3050.0,38.0,20137.0,9709.0,Growth + External Financing
ADANIENSOL,Adani Energy Solutions Ltd,Energy,2020.0,5437.0,-5643.0,1250.0,24246.0,4109.0,Growth + External Financing
ADANIENSOL,Adani Energy Solutions Ltd,Energy,2021.0,3784.0,-4009.0,-745.0,27095.0,2849.0,Reinvestment + Deleveraging
ADANIENSOL,Adani Energy Solutions Ltd,Energy,2022.0,4097.0,-3936.0,-235.0,29902.0,2807.0,Reinvestment + Deleveraging
ADANIENSOL,Adani Energy Solutions Ltd,Energy,2023.0,3777.0,-4699.0,923.0,34270.0,4368.0,Growth + External Financing
ADANIENSOL,Adani Energy Solutions Ltd,Energy,2024.0,6038.0,-4943.0,-543.0,39009.0,4739.0,Reinvestment + Deleveraging
ADANIENT,Adani Enterprises Ltd,Industrials,2013.0,7666.0,-14790.0,7199.0,69332.0,,Growth + External Financing
ADANIENT,Adani Enterprises Ltd,Industrials,2014.0,8228.0,-8007.0,-1109.0,71980.0,2648.0,Reinvestment + Deleveraging
ADANIENT,Adani Enterprises Ltd,Industrials,2015.0,8532.0,-11465.0,3445.0,83571.0,11591.0,Growth + External Financing
ADANIENT,Adani Enterprises Ltd,Industrials,2016.0,5112.0,-1825.0,-3448.0,19169.0,-64402.0,Reinvestment + Deleveraging
ADANIENT,Adani Enterprises Ltd,Industrials,2017.0,774.0,-1460.0,716.0,20846.0,1677.0,Growth + External Financing
ADANIENT,Adani Enterprises Ltd,Industrials,2018.0,2942.0,-7649.0,5120.0,17637.0,-3209.0,Growth + External Financing
ADANIENT,Adani Enterprises Ltd,Industrials,2019.0,3236.0,2487.0,-6158.0,11243.0,-6394.0,Cash Generation + Deleveraging
ADANIENT,Adani Enterprises Ltd,Industrials,2020.0,2454.0,-1082.0,-221.0,12419.0,1176.0,Reinvestment + Deleveraging
ADANIENT,Adani Enterprises Ltd,Industrials,2021.0,4043.0,-8611.0,3109.0,16227.0,3808.0,Growth + External Financing
ADANIENT,Adani Enterprises Ltd,Industrials,2022.0,1385.0,-17041.0,15901.0,41604.0,25377.0,Growth + External Financing
ADANIENT,Adani Enterprises Ltd,Industrials,2023.0,17626.0,-15459.0,-1198.0,53200.0,11596.0,Reinvestment + Deleveraging
ADANIENT,Adani Enterprises Ltd,Industrials,2024.0,10312.0,-18767.0,8879.0,80427.0,27227.0,Growth + External Financing
ADANIGREEN,Adani Green Energy Ltd,Energy,2017.0,28.0,-1511.0,1559.0,4347.0,,Growth + External Financing
ADANIGREEN,Adani Green Energy Ltd,Energy,2018.0,649.0,-4428.0,3942.0,9864.0,5517.0,Growth + External Financing
ADANIGREEN,Adani Green Energy Ltd,Energy,2019.0,1625.0,-2666.0,1045.0,11142.0,1278.0,Growth + External Financing
ADANIGREEN,Adani Green Energy Ltd,Energy,2020.0,1965.0,-3743.0,2161.0,14866.0,3724.0,Growth + External Financing
ADANIGREEN,Adani Green Energy Ltd,Energy,2021.0,1601.0,-9137.0,7083.0,24209.0,9343.0,Growth + External Financing
ADANIGREEN,Adani Green Energy Ltd,Energy,2022.0,3127.0,-18730.0,15986.0,52832.0,28623.0,Growth + External Financing
ADANIGREEN,Adani Green Energy Ltd,Energy,2023.0,7265.0,-3857.0,-2973.0,54223.0,1391.0,Reinvestment + Deleveraging
ADANIGREEN,Adani Green Energy Ltd,Energy,2024.0,7713.0,-21060.0,13953.0,67430.0,13207.0,Growth + External Financing
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",Industrials,2013.0,1379.0,-5136.0,4138.0,11620.0,,Growth + External Financing
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",Industrials,2014.0,1132.0,-2510.0,772.0,12979.0,1359.0,Growth + External Financing
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",Industrials,2015.0,3057.0,-2485.0,-237.0,17776.0,4797.0,Reinvestment + Deleveraging
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",Industrials,2016.0,2381.0,-4153.0,2170.0,22342.0,4566.0,Growth + External Financing
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",Industrials,2017.0,4063.0,-2629.0,-1325.0,22214.0,-128.0,Reinvestment + Deleveraging
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",Industrials,2018.0,5608.0,-3846.0,-1889.0,22370.0,156.0,Reinvestment + Deleveraging
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",Industrials,2019.0,6029.0,-4368.0,2313.0,27712.0,5342.0,Growth + External Financing
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",Industrials,2020.0,7402.0,-749.0,-4256.0,30242.0,2530.0,Reinvestment + Deleveraging
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",Industrials,2021.0,7556.0,-14064.0,3514.0,35855.0,5613.0,Growth + External Financing
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",Industrials,2022.0,10420.0,-5493.0,-586.0,47935.0,12080.0,Reinvestment + Deleveraging
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",Industrials,2023.0,11900.0,-16716.0,-2734.0,53434.0,5499.0,Reinvestment + Deleveraging
ADANIPORTS,"Adani Ports & Special Economic Zone Ltd
",Industrials,2024.0,15018.0,-6768.0,-7800.0,50485.0,-2949.0,Reinvestment + Deleveraging
ADANIPOWER,Adani Power Ltd,Energy,2013.0,3001.0,-4064.0,861.0,41795.0,,Growth + External Financing
ADANIPOWER,Adani Power Ltd,Energy,2014.0,3238.0,-4700.0,1631.0,44150.0,2355.0,Growth + External Financing
ADANIPOWER,Adani Power Ltd,Energy,2015.0,5824.0,-4737.0,-1144.0,44742.0,592.0,Reinvestment + Deleveraging
ADANIPOWER,Adani Power Ltd,Energy,2016.0,5257.0,-2692.0,-2713.0,52729.0,7987.0,Reinvestment + Deleveraging
ADANIPOWER,Adani Power Ltd,Energy,2017.0,4725.0,-1212.0,-3539.0,52484.0,-245.0,Reinvestment + Deleveraging
ADANIPOWER,Adani Power Ltd,Energy,2018.0,5101.0,-520.0,-4600.0,52835.0,351.0,Reinvestment + Deleveraging
ADANIPOWER,Adani Power Ltd,Energy,2019.0,5610.0,-984.0,-4663.0,46980.0,-5855.0,Reinvestment + Deleveraging
ADANIPOWER,Adani Power Ltd,Energy,2020.0,5598.0,-2304.0,-2377.0,55199.0,8219.0,Reinvestment + Deleveraging
ADANIPOWER,Adani Power Ltd,Energy,2021.0,7014.0,-2188.0,-5655.0,52519.0,-2680.0,Reinvestment + Deleveraging
ADANIPOWER,Adani Power Ltd,Energy,2022.0,10233.0,774.0,-10338.0,49145.0,-3374.0,Cash Generation + Deleveraging
ADANIPOWER,Adani Power Ltd,Energy,2023.0,8431.0,1545.0,-10408.0,42350.0,-6795.0,Cash Generation + Deleveraging
ADANIPOWER,Adani Power Ltd,Energy,2024.0,14170.0,3481.0,-16864.0,37705.0,-4645.0,Cash Generation + Deleveraging
AMBUJACEM,Ambuja Cements Ltd,Materials,2012.0,1860.0,-388.0,-509.0,60.0,,Reinvestment + Deleveraging
AMBUJACEM,Ambuja Cements Ltd,Materials,2013.0,1267.0,-496.0,-672.0,48.0,-12.0,Reinvestment + Deleveraging
AMBUJACEM,Ambuja Cements Ltd,Materials,2014.0,1675.0,-456.0,-721.0,34.0,-14.0,Reinvestment + Deleveraging
AMBUJACEM,Ambuja Cements Ltd,Materials,2015.0,1557.0,-83.0,-900.0,35.0,1.0,Reinvestment + Deleveraging
AMBUJACEM,Ambuja Cements Ltd,Materials,2016.0,2810.0,-4165.0,-958.0,29.0,-6.0,Reinvestment + Deleveraging
AMBUJACEM,Ambuja Cements Ltd,Materials,2017.0,3416.0,-738.0,-1015.0,24.0,-5.0,Reinvestment + Deleveraging
AMBUJACEM,Ambuja Cements Ltd,Materials,2018.0,1703.0,-765.0,-719.0,40.0,16.0,Reinvestment + Deleveraging
AMBUJACEM,Ambuja Cements Ltd,Materials,2019.0,4739.0,-1191.0,-629.0,41.0,1.0,Reinvestment + Deleveraging
AMBUJACEM,Ambuja Cements Ltd,Materials,2020.0,4832.0,-1317.0,-3956.0,471.0,430.0,Reinvestment + Deleveraging
AMBUJACEM,Ambuja Cements Ltd,Materials,2021.0,5309.0,-2007.0,-516.0,477.0,6.0,Reinvestment + Deleveraging
AMBUJACEM,Ambuja Cements Ltd,Materials,2023.0,735.0,-14481.0,2931.0,523.0,46.0,Growth + External Financing
AMBUJACEM,Ambuja Cements Ltd,Materials,2024.0,5646.0,-8941.0,5689.0,779.0,256.0,Growth + External Financing
APOLLOHOSP,"Apollo Hospitals
Chain of Indian private hospitals",Healthcare,2013.0,443.0,-733.0,373.0,1213.0,,Growth + External Financing
APOLLOHOSP,"Apollo Hospitals
Chain of Indian private hospitals",Healthcare,2014.0,373.0,-356.0,-63.0,1344.0,131.0,Reinvestment + Deleveraging
APOLLOHOSP,"Apollo Hospitals
Chain of Indian private hospitals",Healthcare,2015.0,470.0,-759.0,392.0,1992.0,648.0,Growth + External Financing
APOLLOHOSP,"Apollo Hospitals
Chain of Indian private hospitals",Healthcare,2016.0,597.0,-888.0,330.0,2834.0,842.0,Growth + External Financing
APOLLOHOSP,"Apollo Hospitals
Chain of Indian private hospitals",Healthcare,2017.0,623.0,-1152.0,477.0,3125.0,291.0,Growth + External Financing
APOLLOHOSP,"Apollo Hospitals
Chain of Indian private hospitals",Healthcare,2018.0,537.0,-405.0,-108.0,3427.0,302.0,Reinvestment + Deleveraging
APOLLOHOSP,"Apollo Hospitals
Chain of Indian private hospitals",Healthcare,2019.0,905.0,-711.0,-215.0,3673.0,246.0,Reinvestment + Deleveraging
APOLLOHOSP,"Apollo Hospitals
Chain of Indian private hospitals",Healthcare,2020.0,1293.0,-289.0,-910.0,3596.0,-77.0,Reinvestment + Deleveraging
APOLLOHOSP,"Apollo Hospitals
Chain of Indian private hospitals",Healthcare,2021.0,1265.0,-880.0,-340.0,4160.0,564.0,Reinvestment + Deleveraging
APOLLOHOSP,"Apollo Hospitals
Chain of Indian private hospitals",Healthcare,2022.0,1696.0,-747.0,-792.0,4068.0,-92.0,Reinvestment + Deleveraging
APOLLOHOSP,"Apollo Hospitals
Chain of Indian private hospitals",Healthcare,2023.0,1377.0,-857.0,-633.0,4332.0,264.0,Reinvestment + Deleveraging
APOLLOHOSP,"Apollo Hospitals
Chain of Indian private hospitals",Healthcare,2024.0,1920.0,-1537.0,-311.0,7371.0,3039.0,Reinvestment + Deleveraging
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Materials,2013.0,1187.0,-463.0,-601.0,251.0,,Reinvestment + Deleveraging
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Materials,2014.0,1402.0,-586.0,-626.0,249.0,-2.0,Reinvestment + Deleveraging
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Materials,2015.0,1188.0,-465.0,-576.0,418.0,169.0,Reinvestment + Deleveraging
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Materials,2016.0,2243.0,-866.0,-849.0,323.0,-95.0,Reinvestment + Deleveraging
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Materials,2017.0,1527.0,-681.0,-756.0,560.0,237.0,Reinvestment + Deleveraging
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Materials,2018.0,2113.0,-1556.0,-1379.0,533.0,-27.0,Reinvestment + Deleveraging
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Materials,2019.0,2470.0,-918.0,-1117.0,1320.0,787.0,Reinvestment + Deleveraging
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Materials,2020.0,3038.0,-518.0,-2871.0,1118.0,-202.0,Reinvestment + Deleveraging
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Materials,2021.0,3683.0,-541.0,-650.0,1093.0,-25.0,Reinvestment + Deleveraging
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Materials,2022.0,986.0,-317.0,-1808.0,1587.0,494.0,Reinvestment + Deleveraging
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Materials,2023.0,4193.0,-1282.0,-2140.0,1933.0,346.0,Reinvestment + Deleveraging
ASIANPAINT,"Asian Paints
Indian Multi-National Paint and Coating Manufacturing Company",Materials,2024.0,6104.0,-2548.0,-2982.0,2516.0,583.0,Reinvestment + Deleveraging
ATGL,Adani Total Gas Ltd,Energy,2018.0,277.0,-988.0,779.0,1345.0,,Growth + External Financing
ATGL,Adani Total Gas Ltd,Energy,2019.0,356.0,791.0,-1077.0,394.0,-951.0,Cash Generation + Deleveraging
ATGL,Adani Total Gas Ltd,Energy,2020.0,492.0,-461.0,-102.0,428.0,34.0,Reinvestment + Deleveraging
ATGL,Adani Total Gas Ltd,Energy,2021.0,654.0,-770.0,39.0,529.0,101.0,Growth + External Financing
ATGL,Adani Total Gas Ltd,Energy,2022.0,732.0,-1133.0,422.0,1035.0,506.0,Growth + External Financing
ATGL,Adani Total Gas Ltd,Energy,2023.0,853.0,-1167.0,295.0,1422.0,387.0,Growth + External Financing
ATGL,Adani Total Gas Ltd,Energy,2024.0,955.0,-752.0,-78.0,1457.0,35.0,Reinvestment + Deleveraging
AXISBANK,Axis Bank Ltd,Financials,2013.0,2573.0,-10939.0,14931.0,296254.0,,Growth + External Financing
AXISBANK,Axis Bank Ltd,Financials,2014.0,14464.0,-14166.0,7785.0,333280.0,37026.0,Growth + External Financing
AXISBANK,Axis Bank Ltd,Financials,2015.0,-15162.0,-7972.0,31045.0,406638.0,73358.0,Financing Supported
AXISBANK,Axis Bank Ltd,Financials,2016.0,-34495.0,9211.0,22495.0,472150.0,65512.0,Financing Supported
AXISBANK,Axis Bank Ltd,Financials,2017.0,32209.0,-12458.0,-2487.0,527437.0,55287.0,Reinvestment + Deleveraging
AXISBANK,Axis Bank Ltd,Financials,2018.0,-38390.0,-10007.0,41342.0,611425.0,83988.0,Financing Supported
AXISBANK,Axis Bank Ltd,Financials,2019.0,37125.0,-18674.0,5643.0,711996.0,100571.0,Growth + External Financing
AXISBANK,Axis Bank Ltd,Financials,2020.0,30416.0,-9485.0,8865.0,797337.0,85341.0,Growth + External Financing
AXISBANK,Axis Bank Ltd,Financials,2021.0,12633.0,-54288.0,7279.0,850551.0,53214.0,Growth + External Financing
AXISBANK,Axis Bank Ltd,Financials,2022.0,28137.0,-27112.0,47894.0,1020943.0,170392.0,Growth + External Financing
AXISBANK,Axis Bank Ltd,Financials,2023.0,22075.0,-32351.0,6641.0,1152038.0,131095.0,Growth + External Financing
AXISBANK,Axis Bank Ltd,Financials,2024.0,-5555.0,-9001.0,22341.0,1295302.0,143264.0,Financing Supported
BAJAJAUTO,Bajaj Auto Ltd,Consumer Discretionary,2013.0,2218.0,-1394.0,-1445.0,116.0,,Reinvestment + Deleveraging
BAJAJAUTO,Bajaj Auto Ltd,Consumer Discretionary,2014.0,3502.0,-2072.0,-1496.0,59.0,-57.0,Reinvestment + Deleveraging
BAJAJAUTO,Bajaj Auto Ltd,Consumer Discretionary,2015.0,2114.0,-380.0,-1644.0,112.0,53.0,Reinvestment + Deleveraging
BAJAJAUTO,Bajaj Auto Ltd,Consumer Discretionary,2016.0,3690.0,-68.0,-3384.0,118.0,6.0,Reinvestment + Deleveraging
BAJAJAUTO,Bajaj Auto Ltd,Consumer Discretionary,2017.0,3267.0,-3610.0,-190.0,120.0,2.0,Reinvestment + Deleveraging
BAJAJAUTO,Bajaj Auto Ltd,Consumer Discretionary,2018.0,4328.0,-1954.0,-1885.0,121.0,1.0,Reinvestment + Deleveraging
BAJAJAUTO,Bajaj Auto Ltd,Consumer Discretionary,2019.0,2487.0,-273.0,-2074.0,125.0,4.0,Reinvestment + Deleveraging
BAJAJAUTO,Bajaj Auto Ltd,Consumer Discretionary,2020.0,3850.0,1766.0,-6247.0,126.0,1.0,Cash Generation + Deleveraging
BAJAJAUTO,Bajaj Auto Ltd,Consumer Discretionary,2021.0,3120.0,-2869.0,-20.0,121.0,-5.0,Reinvestment + Deleveraging
BAJAJAUTO,Bajaj Auto Ltd,Consumer Discretionary,2022.0,4197.0,276.0,-4056.0,123.0,2.0,Cash Generation + Deleveraging
BAJAJAUTO,Bajaj Auto Ltd,Consumer Discretionary,2023.0,5277.0,1211.0,-7181.0,124.0,1.0,Cash Generation + Deleveraging
BAJAJAUTO,Bajaj Auto Ltd,Consumer Discretionary,2024.0,6558.0,-72.0,-6167.0,5245.0,5121.0,Reinvestment + Deleveraging
BAJAJFINSV,Bajaj Finserv Ltd,Financials,2013.0,-6922.0,2953.0,4592.0,12991.0,,Financing Supported
BAJAJFINSV,Bajaj Finserv Ltd,Financials,2014.0,-9807.0,3764.0,6521.0,19507.0,6516.0,Financing Supported
BAJAJFINSV,Bajaj Finserv Ltd,Financials,2015.0,-10731.0,3709.0,6839.0,26312.0,6805.0,Financing Supported
BAJAJFINSV,Bajaj Finserv Ltd,Financials,2016.0,-9795.0,-886.0,11602.0,36062.0,9750.0,Financing Supported
BAJAJFINSV,Bajaj Finserv Ltd,Financials,2017.0,-10922.0,151.0,12513.0,48282.0,12220.0,Financing Supported
BAJAJFINSV,Bajaj Finserv Ltd,Financials,2018.0,-19580.0,-922.0,19590.0,65695.0,17413.0,Financing Supported
BAJAJFINSV,Bajaj Finserv Ltd,Financials,2019.0,-27076.0,-6903.0,34535.0,99754.0,34059.0,Financing Supported
BAJAJFINSV,Bajaj Finserv Ltd,Financials,2020.0,-23369.0,-9948.0,34479.0,127212.0,27458.0,Financing Supported
BAJAJFINSV,Bajaj Finserv Ltd,Financials,2021.0,4547.0,-3684.0,1687.0,128461.0,1249.0,Growth + External Financing
BAJAJFINSV,Bajaj Finserv Ltd,Financials,2022.0,-33670.0,1445.0,32326.0,161179.0,32718.0,Financing Supported
BAJAJFINSV,Bajaj Finserv Ltd,Financials,2023.0,-39480.0,-13945.0,51016.0,212265.0,51086.0,Financing Supported
BAJAJFINSV,Bajaj Finserv Ltd,Financials,2024.0,-68674.0,-10960.0,82709.0,318675.0,106410.0,Financing Supported
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,2013.0,473.0,-369.0,-332.0,0.0,,Reinvestment + Deleveraging
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,2014.0,872.0,-519.0,-326.0,0.0,0.0,Reinvestment + Deleveraging
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,2015.0,796.0,-464.0,-391.0,0.0,0.0,Reinvestment + Deleveraging
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,2016.0,1147.0,1019.0,-761.0,0.0,0.0,Cash Generation + Deleveraging
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,2017.0,-923.0,-372.0,-110.0,0.0,0.0,Cash Burn + Investment
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,2018.0,1631.0,-1123.0,-434.0,0.0,0.0,Reinvestment + Deleveraging
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,2019.0,628.0,-163.0,-536.0,0.0,0.0,Reinvestment + Deleveraging
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,2020.0,1920.0,-800.0,-1028.0,168.0,168.0,Reinvestment + Deleveraging
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,2021.0,272.0,-308.0,-37.0,136.0,-32.0,Reinvestment + Deleveraging
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,2022.0,1610.0,-151.0,-1460.0,114.0,-22.0,Reinvestment + Deleveraging
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,2023.0,1728.0,-137.0,-1587.0,93.0,-21.0,Reinvestment + Deleveraging
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,2024.0,1941.0,-472.0,-1455.0,47.0,-46.0,Reinvestment + Deleveraging
BAJFINANCE,Bajaj Finance Ltd,Financials,2015.0,-7064.0,-360.0,6867.0,26655.0,,Financing Supported
BAJFINANCE,Bajaj Finance Ltd,Financials,2016.0,-9870.0,-687.0,11656.0,37025.0,10370.0,Financing Supported
BAJFINANCE,Bajaj Finance Ltd,Financials,2017.0,-10439.0,-3047.0,12513.0,49250.0,12225.0,Financing Supported
BAJFINANCE,Bajaj Finance Ltd,Financials,2018.0,-20566.0,1075.0,19503.0,66557.0,17307.0,Financing Supported
BAJFINANCE,Bajaj Finance Ltd,Financials,2019.0,-29062.0,-5379.0,34449.0,101588.0,35031.0,Financing Supported
BAJFINANCE,Bajaj Finance Ltd,Financials,2020.0,-24412.0,-8758.0,34167.0,129806.0,28218.0,Financing Supported
BAJFINANCE,Bajaj Finance Ltd,Financials,2021.0,-807.0,-429.0,1741.0,131634.0,1828.0,Financing Supported
BAJFINANCE,Bajaj Finance Ltd,Financials,2022.0,-37090.0,6347.0,32275.0,165232.0,33598.0,Financing Supported
BAJFINANCE,Bajaj Finance Ltd,Financials,2023.0,-42112.0,-10394.0,50675.0,216690.0,51458.0,Financing Supported
BAJFINANCE,Bajaj Finance Ltd,Financials,2024.0,-72760.0,-7171.0,82415.0,324218.0,107528.0,Financing Supported
BANKBARODA,Bank of Baroda,Financials,2013.0,23196.0,-514.0,-790.0,509192.0,,Reinvestment + Deleveraging
BANKBARODA,Bank of Baroda,Financials,2014.0,42233.0,-730.0,5151.0,616973.0,107781.0,Growth + External Financing
BANKBARODA,Bank of Baroda,Financials,2015.0,17838.0,-556.0,-6.0,665483.0,48510.0,Reinvestment + Deleveraging
BANKBARODA,Bank of Baroda,Financials,2016.0,-10011.0,-4005.0,-616.0,620536.0,-44947.0,Cash Burn + Investment
BANKBARODA,Bank of Baroda,Financials,2017.0,17865.0,-551.0,-198.0,648499.0,27963.0,Reinvestment + Deleveraging
BANKBARODA,Bank of Baroda,Financials,2018.0,-59692.0,-414.0,3413.0,672311.0,23812.0,Financing Supported
BANKBARODA,Bank of Baroda,Financials,2019.0,-1449.0,-2537.0,4449.0,734456.0,62145.0,Financing Supported
BANKBARODA,Bank of Baroda,Financials,2020.0,18531.0,-139.0,14729.0,1068981.0,334525.0,Growth + External Financing
BANKBARODA,Bank of Baroda,Financials,2021.0,-887.0,-471.0,-986.0,1067173.0,-1808.0,Cash Burn + Investment
BANKBARODA,Bank of Baroda,Financials,2022.0,6210.0,-3645.0,-998.0,1185331.0,118158.0,Reinvestment + Deleveraging
BANKBARODA,Bank of Baroda,Financials,2023.0,-21354.0,-1096.0,-5405.0,1342592.0,157261.0,Cash Burn + Investment
BANKBARODA,Bank of Baroda,Financials,2024.0,-6274.0,-1285.0,5476.0,1453761.0,111169.0,Financing Supported
BEL,Bharat Electronics Ltd,Industrials,2013.0,-1539.0,1753.0,-158.0,24.0,,Mixed
BEL,Bharat Electronics Ltd,Industrials,2014.0,-569.0,759.0,-213.0,21.0,-3.0,Deleveraging
BEL,Bharat Electronics Ltd,Industrials,2015.0,1434.0,-839.0,-209.0,26.0,5.0,Reinvestment + Deleveraging
BEL,Bharat Electronics Ltd,Industrials,2016.0,2260.0,-1470.0,-318.0,25.0,-1.0,Reinvestment + Deleveraging
BEL,Bharat Electronics Ltd,Industrials,2017.0,-61.0,3115.0,-2857.0,29.0,4.0,Mixed
BEL,Bharat Electronics Ltd,Industrials,2018.0,-687.0,-6.0,-1202.0,48.0,19.0,Cash Burn + Investment
BEL,Bharat Electronics Ltd,Industrials,2019.0,1514.0,-896.0,-663.0,47.0,-1.0,Reinvestment + Deleveraging
BEL,Bharat Electronics Ltd,Industrials,2020.0,2570.0,-649.0,-1061.0,44.0,-3.0,Reinvestment + Deleveraging
BEL,Bharat Electronics Ltd,Industrials,2021.0,5093.0,-2595.0,-1076.0,49.0,5.0,Reinvestment + Deleveraging
BEL,Bharat Electronics Ltd,Industrials,2022.0,4207.0,-4872.0,-1078.0,58.0,9.0,Reinvestment + Deleveraging
BEL,Bharat Electronics Ltd,Industrials,2023.0,1199.0,2708.0,-1262.0,39.0,-19.0,Cash Generation + Deleveraging
BEL,Bharat Electronics Ltd,Industrials,2024.0,4659.0,-5924.0,-1475.0,78.0,39.0,Reinvestment + Deleveraging
BHARTIARTL,Bharti Airtel Ltd,Communication Services,2013.0,22608.0,-18676.0,-4566.0,66736.0,,Reinvestment + Deleveraging
BHARTIARTL,Bharti Airtel Ltd,Communication Services,2014.0,26233.0,-25181.0,2774.0,75896.0,9160.0,Growth + External Financing
BHARTIARTL,Bharti Airtel Ltd,Communication Services,2015.0,28059.0,-22301.0,-9672.0,83415.0,7519.0,Reinvestment + Deleveraging
BHARTIARTL,Bharti Airtel Ltd,Communication Services,2016.0,27942.0,-14091.0,-11946.0,100646.0,17231.0,Reinvestment + Deleveraging
BHARTIARTL,Bharti Airtel Ltd,Communication Services,2017.0,28280.0,-30680.0,-351.0,107288.0,6642.0,Reinvestment + Deleveraging
BHARTIARTL,Bharti Airtel Ltd,Communication Services,2018.0,29854.0,-27940.0,1920.0,111334.0,4046.0,Growth + External Financing
BHARTIARTL,Bharti Airtel Ltd,Communication Services,2019.0,20070.0,-28286.0,9464.0,125428.0,14094.0,Growth + External Financing
BHARTIARTL,Bharti Airtel Ltd,Communication Services,2020.0,18129.0,-29598.0,19144.0,148228.0,22800.0,Growth + External Financing
